Date	SBER.ME	GAZP.ME	MTSS.ME	MGNT.ME	SNGS.ME	HYDR.ME	AFLT.ME	DSKY.ME	AAPL	IVV
2020-07-28	198.33616638183594	184.10000610351562	315.79864501953125	4572.224609375	37.22999954223633	0.7057929039001465	68.41854858398438	108.96737670898438	92.78570556640625	318.56146240234375
2020-07-29	200.53012084960938	184.25	319.6919860839844	4477.93701171875	37.349998474121094	0.7366659641265869	68.07588195800781	108.85406494140625	94.56424713134766	322.39410400390625
2020-07-30	199.46527099609375	182.05999755859375	316.09063720703125	4444.43408203125	37.18000030517578	0.7232304811477661	67.09684753417969	109.17511749267578	95.70849609375	321.28778076171875
2020-07-31	202.68734741210938	182.2899932861328	317.8426513671875	4379.34228515625	37.16999816894531	0.7261843681335449	67.53741455078125	110.3837661743164	105.72808837890625	323.8164978027344
2020-08-03	208.2869415283203	183.50999450683594	325.14263916015625	4422.41748046875	37.02000045776367	0.7302817106246948	68.14115142822266	111.42244720458984	108.39218139648438	326.0785217285156
2020-08-04	208.36956787109375	183.08999633789062	326.26202392578125	4444.91259765625	36.6349983215332	0.7333309054374695	66.80313110351562	113.00880432128906	109.11604309082031	327.25396728515625
2020-08-05	207.68109130859375	189.38999938964844	325.33734130859375	4417.15283203125	37.404998779296875	0.7316157221794128	66.9173583984375	114.91619873046875	109.51155090332031	329.37774658203125
2020-08-06	206.76312255859375	188.66000366210938	322.4659729003906	4411.88818359375	37.28499984741211	0.7256126403808594	66.90103912353516	114.51961517333984	113.33232879638672	331.6101379394531
2020-08-07	208.20433044433594	187.1300048828125	321.7359924316406	4414.759765625	37.17499923706055	0.7166556119918823	66.52574157714844	112.95214080810547	110.7556381225586	331.84722900390625
2020-08-10	206.83656311035156	187.1999969482422	319.497314453125	4408.05908203125	37.349998474121094	0.7126535773277283	67.7495346069336	111.9323501586914	112.36544799804688	332.8448791503906
2020-08-11	215.02484130859375	191.5	321.0546569824219	4441.5625	38.005001068115234	0.7169414758682251	68.14115142822266	112.98992156982422	109.0237045288086	330.059326171875
2020-08-12	220.5877227783203	192.39999389648438	327.9166564941406	4418.10986328125	38.5	0.7150357365608215	69.64234924316406	113.915283203125	112.64704132080078	334.6623840332031
2020-08-13	222.08399963378906	193.9499969482422	328.79266357421875	4529.6279296875	38.53499984741211	0.7146546244621277	70.37662506103516	114.78400421142578	114.64060974121094	334.0895080566406
2020-08-14	219.9451446533203	192.3800048828125	330.93402099609375	4566.00244140625	38.380001068115234	0.7162744998931885	85.95999908447266	113.78308868408203	114.53844451904297	334.0598449707031
2020-08-17	217.75120544433594	190.0800018310547	333.02667236328125	4469.80078125	38.34000015258789	0.7115101218223572	84.83999633789062	112.80106353759766	114.2394027709961	335.1365661621094
2020-08-18	216.7781524658203	190.57000732421875	332.4913635253906	4487.50927734375	37.93000030517578	0.7111289501190186	83.44000244140625	113.76421356201172	115.19133758544922	335.8477478027344
2020-08-19	219.95431518554688	189.74000549316406	333.17266845703125	4475.0654296875	38.244998931884766	0.7118912935256958	83.66000366210938	114.19856262207031	115.33586883544922	334.4845886230469
2020-08-20	212.3260040283203	186.16000366210938	333.0753479003906	4347.75341796875	37.15999984741211	0.6900705099105835	82.95999908447266	112.55554962158203	117.89512634277344	335.51190185546875
2020-08-21	212.37191772460938	184.17999267578125	331.66400146484375	4336.7451171875	37.01499938964844	0.6857825517654419	83.30000305175781	113.36761474609375	123.97055053710938	336.6873779296875
2020-08-24	212.14242553710938	186.8800048828125	335.0706787109375	4403.27294921875	37.60499954223633	0.698741614818573	84.08000183105469	115.8415756225586	125.4532699584961	340.1446228027344
2020-08-25	208.72756958007812	186.25	334.9733581542969	4434.86181640625	37.21500015258789	0.6975029110908508	83.26000213623047	114.27410125732422	124.42408752441406	341.2706604003906
